[rosmaster.main][INFO] 2024-11-08 02:33:04,350: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-11-08 02:33:04,351: Starting ROS Master Node
[rosmaster.master][INFO] 2024-11-08 02:33:04,661: +PARAM [/slam_planner_node/TrajectoryPlannerROS/meter_scoring] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,661: +PARAM [/slam_planner_node/TrajectoryPlannerROS/heading_lookahead] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,662: +PARAM [/slam_planner_node/global_costmap/map_type] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,662: +PARAM [/slam_planner_node/TrajectoryPlannerROS/pdist_scale] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,662: +PARAM [/slam_planner_node/global_costmap/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,663: +PARAM [/slam_planner_node/TrajectoryPlannerROS/angular_sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,663: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,664: +PARAM [/slam_planner_node/local_costmap/scan/data_type] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,664: +PARAM [/slam_planner_node/local_costmap/scan/expected_update_rate] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,664: +PARAM [/slam_planner_node/TrajectoryPlannerROS/vtheta_samples] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,665: +PARAM [/slam_planner_node/local_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,665: +PARAM [/slam_planner_node/TrajectoryPlannerROS/sim_time] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,666: +PARAM [/slam_planner_node/local_costmap/scan/marking] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,666: +PARAM [/slam_planner_node/TrajectoryPlannerROS/escape_vel] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,666: +PARAM [/slam_planner_node/global_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,667: +PARAM [/slam_planner_node/global_costmap/scan/topic] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,667: +PARAM [/slam_planner_node/TrajectoryPlannerROS/acc_lim_y] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,668: +PARAM [/slam_planner_node/global_costmap/scan/expected_update_rate] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,668: +PARAM [/slam_planner_node/global_costmap/scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,669: +PARAM [/slam_planner_node/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,669: +PARAM [/slam_planner_node/TrajectoryPlannerROS/occdist_scale] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,669: +PARAM [/slam_planner_node/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,670: +PARAM [/slam_planner_node/controller_frequency] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,670: +PARAM [/slam_planner_node/local_costmap/scan/topic] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,671: +PARAM [/slam_planner_node/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,671: +PARAM [/slam_planner_node/TrajectoryPlannerROS/vx_samples] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,672: +PARAM [/slam_planner_node/TrajectoryPlannerROS/max_vel_y] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,672: +PARAM [/slam_planner_node/local_costmap/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,672: +PARAM [/slamware_ros_sdk_server_node/global_plan_path] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,673: +PARAM [/slam_planner_node/local_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,673: +PARAM [/slam_planner_node/TrajectoryPlannerROS/min_vel_y] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,674: +PARAM [/slam_planner_node/TrajectoryPlannerROS/min_vel_x] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,674: +PARAM [/slam_planner_node/TrajectoryPlannerROS/heading_scoring_timestep] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,675: +PARAM [/slam_planner_node/global_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,676: +PARAM [/slam_planner_node/local_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,676: +PARAM [/slam_planner_node/TrajectoryPlannerROS/xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,676: +PARAM [/slamware_ros_sdk_server_node/map_frame] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,677: +PARAM [/slam_planner_node/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,678: +PARAM [/slam_planner_node/TrajectoryPlannerROS/oscillation_reset_dist] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,678: +PARAM [/slam_planner_node/TrajectoryPlannerROS/gdist_scale] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,679: +PARAM [/slamware_ros_sdk_server_node/scan] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,679: +PARAM [/slam_planner_node/global_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,680: +PARAM [/slamware_ros_sdk_server_node/odom_frame] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,680: +PARAM [/slam_planner_node/TrajectoryPlannerROS/acc_lim_theta] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,681: +PARAM [/slamware_ros_sdk_server_node/ip_address] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,681: +PARAM [/slam_planner_node/TrajectoryPlannerROS/dwa] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,682: +PARAM [/slam_planner_node/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,682: +PARAM [/slamware_ros_sdk_server_node/path_pub_period] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,683: +PARAM [/slam_planner_node/local_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,684: +PARAM [/slam_planner_node/TrajectoryPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,684: +PARAM [/slam_planner_node/TrajectoryPlannerROS/latch_xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,684: +PARAM [/slam_planner_node/global_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,685: +PARAM [/slam_planner_node/TrajectoryPlannerROS/min_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,685: +PARAM [/slam_planner_node/TrajectoryPlannerROS/simple_attractor] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,686: +PARAM [/slam_planner_node/recovery_behavior_enabled] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,686: +PARAM [/slam_planner_node/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,687: +PARAM [/slamware_ros_sdk_server_node/move_base_simple/goal] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,688: +PARAM [/slam_planner_node/TrajectoryPlannerROS/holonomic_robot] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,688: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,689: +PARAM [/slam_planner_node/TrajectoryPlannerROS/yaw_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,690: +PARAM [/slam_planner_node/TrajectoryPlannerROS/min_in_place_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,690: +PARAM [/slam_planner_node/TrajectoryPlannerROS/vy_samples] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,691: +PARAM [/slamware_ros_sdk_server_node/scan_pub_period] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,692: +PARAM [/slam_planner_node/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,694: +PARAM [/slam_planner_node/local_costmap/min_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,694: +PARAM [/slam_planner_node/local_costmap/scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2024-11-08 02:33:04,731: +SERVICE [/rosout/get_loggers] /rosout http://nx:46475/
[rosmaster.master][INFO] 2024-11-08 02:33:04,733: +SERVICE [/rosout/set_logger_level] /rosout http://nx:46475/
[rosmaster.master][INFO] 2024-11-08 02:33:04,740: +PUB [/rosout_agg] /rosout http://nx:46475/
[rosmaster.master][INFO] 2024-11-08 02:33:04,755: +SUB [/rosout] /rosout http://nx:46475/
[rosmaster.master][INFO] 2024-11-08 02:33:04,926: +PUB [/rosout] /base2laser http://nx:39859/
[rosmaster.master][INFO] 2024-11-08 02:33:04,929: +SERVICE [/base2laser/get_loggers] /base2laser http://nx:39859/
[rosmaster.master][INFO] 2024-11-08 02:33:04,931: +SERVICE [/base2laser/set_logger_level] /base2laser http://nx:39859/
[rosmaster.master][INFO] 2024-11-08 02:33:04,933: +PUB [/rosout] /map2odom http://nx:44275/
[rosmaster.master][INFO] 2024-11-08 02:33:04,936: +PUB [/tf] /base2laser http://nx:39859/
[rosmaster.master][INFO] 2024-11-08 02:33:04,939: +SERVICE [/map2odom/get_loggers] /map2odom http://nx:44275/
[rosmaster.master][INFO] 2024-11-08 02:33:04,941: +SERVICE [/map2odom/set_logger_level] /map2odom http://nx:44275/
[rosmaster.master][INFO] 2024-11-08 02:33:04,945: +PUB [/tf] /map2odom http://nx:44275/
[rosmaster.master][INFO] 2024-11-08 02:33:04,954: publisherUpdate[/rosout] -> http://nx:46475/ ['http://nx:39859/']
[rosmaster.master][INFO] 2024-11-08 02:33:04,960: +PUB [/rosout] /laser2foot http://nx:36543/
[rosmaster.master][INFO] 2024-11-08 02:33:04,962: +SERVICE [/laser2foot/get_loggers] /laser2foot http://nx:36543/
[rosmaster.master][INFO] 2024-11-08 02:33:04,964: +SERVICE [/laser2foot/set_logger_level] /laser2foot http://nx:36543/
[rosmaster.master][INFO] 2024-11-08 02:33:04,967: +PUB [/tf] /laser2foot http://nx:36543/
[rosmaster.master][INFO] 2024-11-08 02:33:04,971: publisherUpdate[/rosout] -> http://nx:46475/ ['http://nx:39859/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-08 02:33:04,971: publisherUpdate[/rosout] -> http://nx:46475/ ['http://nx:39859/', 'http://nx:44275/']
[rosmaster.master][INFO] 2024-11-08 02:33:04,975: publisherUpdate[/rosout] -> http://nx:46475/ ['http://nx:39859/', 'http://nx:44275/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-08 02:33:04,976: publisherUpdate[/rosout] -> http://nx:46475/ ['http://nx:39859/', 'http://nx:44275/', 'http://nx:36543/']
[rosmaster.master][INFO] 2024-11-08 02:33:04,981: publisherUpdate[/rosout] -> http://nx:46475/ ['http://nx:39859/', 'http://nx:44275/', 'http://nx:36543/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-08 02:33:04,988: +PUB [/rosout] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:04,990: +SERVICE [/slamware_ros_sdk_server_node/get_loggers] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:04,992: +SERVICE [/slamware_ros_sdk_server_node/set_logger_level] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:04,995: +PUB [/tf] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,034: +PUB [/slamware_ros_sdk_server_node/robot_device_info] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,037: +PUB [/odom] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,038: +PUB [/map] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,040: +PUB [/slamware_ros_sdk_server_node/map_metadata] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,042: +PUB [/scan] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,044: +PUB [/slamware_ros_sdk_server_node/basic_sensors_info] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,045: +PUB [/slamware_ros_sdk_server_node/basic_sensors_values] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,048: +PUB [/slamware_ros_sdk_server_node/global_plan_path] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,049: +PUB [/slamware_ros_sdk_server_node/robot_basic_state] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,055: publisherUpdate[/rosout] -> http://nx:46475/ ['http://nx:39859/', 'http://nx:44275/', 'http://nx:36543/', 'http://nx:44019/']
[rosmaster.master][INFO] 2024-11-08 02:33:05,058: +SUB [/slamware_ros_sdk_server_node/sync_map] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,068: +SUB [/slamware_ros_sdk_server_node/set_pose] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,073: publisherUpdate[/rosout] -> http://nx:46475/ ['http://nx:39859/', 'http://nx:44275/', 'http://nx:36543/', 'http://nx:44019/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-08 02:33:05,077: +SUB [/slamware_ros_sdk_server_node/recover_localization] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,086: +SUB [/slamware_ros_sdk_server_node/clear_map] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,092: +PUB [/rosout] /base_controller_node http://nx:41195/
[rosmaster.master][INFO] 2024-11-08 02:33:05,094: +SERVICE [/base_controller_node/get_loggers] /base_controller_node http://nx:41195/
[rosmaster.master][INFO] 2024-11-08 02:33:05,097: +SERVICE [/base_controller_node/set_logger_level] /base_controller_node http://nx:41195/
[rosmaster.master][INFO] 2024-11-08 02:33:05,100: +SUB [/slamware_ros_sdk_server_node/set_map_update] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,113: +SUB [/cmd_vel] /base_controller_node http://nx:41195/
[rosmaster.master][INFO] 2024-11-08 02:33:05,115: +SUB [/slamware_ros_sdk_server_node/set_map_localization] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,121: +SUB [/slamware_ros_sdk_server_node/move_by_direction] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,127: +SUB [/slamware_ros_sdk_server_node/move_by_theta] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,134: +SUB [/slamware_ros_sdk_server_node/move_to] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,142: +SUB [/slamware_ros_sdk_server_node/move_to_locations] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,148: +SUB [/slamware_ros_sdk_server_node/rotate_to] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,155: +SUB [/slamware_ros_sdk_server_node/rotate] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,156: publisherUpdate[/rosout] -> http://nx:46475/ ['http://nx:39859/', 'http://nx:44275/', 'http://nx:36543/', 'http://nx:44019/', 'http://nx:41195/']
[rosmaster.master][INFO] 2024-11-08 02:33:05,164: publisherUpdate[/rosout] -> http://nx:46475/ ['http://nx:39859/', 'http://nx:44275/', 'http://nx:36543/', 'http://nx:44019/', 'http://nx:41195/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-08 02:33:05,165: +SUB [/slamware_ros_sdk_server_node/go_home] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,173: +SUB [/slamware_ros_sdk_server_node/cancel_action] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,179: +SUB [/slamware_ros_sdk_server_node/add_line] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,187: +SUB [/slamware_ros_sdk_server_node/add_lines] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,192: +PUB [/rosout] /slam_planner_node http://nx:34961/
[rosmaster.master][INFO] 2024-11-08 02:33:05,195: +SERVICE [/slam_planner_node/get_loggers] /slam_planner_node http://nx:34961/
[rosmaster.master][INFO] 2024-11-08 02:33:05,197: +SUB [/slamware_ros_sdk_server_node/remove_line] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,199: +SERVICE [/slam_planner_node/set_logger_level] /slam_planner_node http://nx:34961/
[rosmaster.master][INFO] 2024-11-08 02:33:05,211: +SUB [/slamware_ros_sdk_server_node/clear_lines] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,214: +SUB [/tf] /slam_planner_node http://nx:34961/
[rosmaster.master][INFO] 2024-11-08 02:33:05,223: +SUB [/slamware_ros_sdk_server_node/move_line] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,237: +SUB [/tf_static] /slam_planner_node http://nx:34961/
[rosmaster.master][INFO] 2024-11-08 02:33:05,239: +SUB [/slamware_ros_sdk_server_node/move_lines] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,241: +SERVICE [/slamware_ros_sdk_server_node/sync_get_stcm] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,242: +SERVICE [/slamware_ros_sdk_server_node/sync_set_stcm] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,257: +PUB [/slamware_ros_sdk_server_node/virtual_walls] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,262: +PUB [/slamware_ros_sdk_server_node/virtual_tracks] /slamware_ros_sdk_server_node http://nx:44019/
[rosmaster.master][INFO] 2024-11-08 02:33:05,265: publisherUpdate[/rosout] -> http://nx:46475/ ['http://nx:39859/', 'http://nx:44275/', 'http://nx:36543/', 'http://nx:44019/', 'http://nx:41195/', 'http://nx:34961/']
[rosmaster.master][INFO] 2024-11-08 02:33:05,277: publisherUpdate[/rosout] -> http://nx:46475/ ['http://nx:39859/', 'http://nx:44275/', 'http://nx:36543/', 'http://nx:44019/', 'http://nx:41195/', 'http://nx:34961/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-08 02:33:05,395: +PUB [/cmd_vel] /slam_planner_node http://nx:34961/
[rosmaster.master][INFO] 2024-11-08 02:33:05,397: +PUB [/slam_planner_node/current_goal] /slam_planner_node http://nx:34961/
[rosmaster.master][INFO] 2024-11-08 02:33:05,399: +PUB [/move_base/goal] /slam_planner_node http://nx:34961/
[rosmaster.master][INFO] 2024-11-08 02:33:05,405: +SUB [/move_base_simple/goal] /slam_planner_node http://nx:34961/
[rosmaster.master][INFO] 2024-11-08 02:33:05,474: publisherUpdate[/cmd_vel] -> http://nx:41195/ ['http://nx:34961/']
[rosmaster.master][INFO] 2024-11-08 02:33:05,483: publisherUpdate[/cmd_vel] -> http://nx:41195/ ['http://nx:34961/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-08 02:33:05,738: +PARAM [/slam_planner_node/global_costmap/obstacle_layer/max_obstacle_height] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-08 02:33:05,740: -PARAM [/slam_planner_node/global_costmap/max_obstacle_height] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-08 02:33:05,744: +PARAM [/slam_planner_node/global_costmap/obstacle_layer/raytrace_range] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-08 02:33:05,746: -PARAM [/slam_planner_node/global_costmap/raytrace_range] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-08 02:33:05,750: +PARAM [/slam_planner_node/global_costmap/obstacle_layer/obstacle_range] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-08 02:33:05,752: -PARAM [/slam_planner_node/global_costmap/obstacle_range] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-08 02:33:05,760: +PARAM [/slam_planner_node/global_costmap/obstacle_layer/scan] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-08 02:33:05,762: -PARAM [/slam_planner_node/global_costmap/scan] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-08 02:33:05,767: +PARAM [/slam_planner_node/global_costmap/obstacle_layer/observation_sources] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-08 02:33:05,768: -PARAM [/slam_planner_node/global_costmap/observation_sources] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-08 02:33:05,773: +PARAM [/slam_planner_node/global_costmap/inflation_layer/inflation_radius] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-08 02:33:05,774: -PARAM [/slam_planner_node/global_costmap/inflation_radius] by /slam_planner_node
