[rosmaster.main][INFO] 2024-11-13 00:26:45,964: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-11-13 00:26:45,965: Starting ROS Master Node
[rosmaster.master][INFO] 2024-11-13 00:26:46,223: +PARAM [/slam_planner_node/TrajectoryPlannerROS/meter_scoring] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,223: +PARAM [/slam_planner_node/TrajectoryPlannerROS/heading_lookahead] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,224: +PARAM [/slam_planner_node/global_costmap/map_type] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,224: +PARAM [/slam_planner_node/TrajectoryPlannerROS/pdist_scale] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,225: +PARAM [/slam_planner_node/global_costmap/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,225: +PARAM [/slam_planner_node/TrajectoryPlannerROS/angular_sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,225: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,226: +PARAM [/slam_planner_node/local_costmap/scan/data_type] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,226: +PARAM [/slam_planner_node/local_costmap/scan/expected_update_rate] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,226: +PARAM [/slam_planner_node/TrajectoryPlannerROS/vtheta_samples] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,227: +PARAM [/slam_planner_node/local_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,227: +PARAM [/slam_planner_node/TrajectoryPlannerROS/sim_time] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,227: +PARAM [/slam_planner_node/local_costmap/scan/marking] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,228: +PARAM [/slam_planner_node/TrajectoryPlannerROS/escape_vel] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,228: +PARAM [/slam_planner_node/global_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,228: +PARAM [/slam_planner_node/global_costmap/scan/topic] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,229: +PARAM [/slam_planner_node/TrajectoryPlannerROS/acc_lim_y] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,229: +PARAM [/slam_planner_node/global_costmap/scan/expected_update_rate] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,229: +PARAM [/slam_planner_node/global_costmap/scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,230: +PARAM [/slam_planner_node/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,230: +PARAM [/slam_planner_node/TrajectoryPlannerROS/occdist_scale] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,230: +PARAM [/slam_planner_node/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,231: +PARAM [/slam_planner_node/controller_frequency] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,231: +PARAM [/slam_planner_node/local_costmap/scan/topic] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,231: +PARAM [/slam_planner_node/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,232: +PARAM [/slam_planner_node/TrajectoryPlannerROS/vx_samples] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,232: +PARAM [/slam_planner_node/TrajectoryPlannerROS/max_vel_y] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,232: +PARAM [/slam_planner_node/local_costmap/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,232: +PARAM [/slamware_ros_sdk_server_node/global_plan_path] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,233: +PARAM [/slam_planner_node/local_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,233: +PARAM [/slam_planner_node/TrajectoryPlannerROS/min_vel_y] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,233: +PARAM [/slam_planner_node/TrajectoryPlannerROS/min_vel_x] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,234: +PARAM [/slam_planner_node/TrajectoryPlannerROS/heading_scoring_timestep] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,234: +PARAM [/slam_planner_node/global_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,234: +PARAM [/slam_planner_node/local_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,235: +PARAM [/slam_planner_node/TrajectoryPlannerROS/xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,235: +PARAM [/slamware_ros_sdk_server_node/map_frame] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,235: +PARAM [/slam_planner_node/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,236: +PARAM [/slam_planner_node/TrajectoryPlannerROS/oscillation_reset_dist] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,236: +PARAM [/slam_planner_node/TrajectoryPlannerROS/gdist_scale] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,236: +PARAM [/slamware_ros_sdk_server_node/scan] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,237: +PARAM [/slam_planner_node/global_costmap/robot_radius] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,237: +PARAM [/slamware_ros_sdk_server_node/odom_frame] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,237: +PARAM [/slam_planner_node/TrajectoryPlannerROS/acc_lim_theta] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,238: +PARAM [/slamware_ros_sdk_server_node/ip_address] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,238: +PARAM [/slam_planner_node/TrajectoryPlannerROS/dwa] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,238: +PARAM [/slam_planner_node/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,239: +PARAM [/slamware_ros_sdk_server_node/path_pub_period] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,239: +PARAM [/slam_planner_node/local_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,239: +PARAM [/slam_planner_node/TrajectoryPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,239: +PARAM [/slam_planner_node/TrajectoryPlannerROS/latch_xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,240: +PARAM [/slam_planner_node/global_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,240: +PARAM [/slam_planner_node/TrajectoryPlannerROS/min_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,241: +PARAM [/slam_planner_node/TrajectoryPlannerROS/simple_attractor] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,241: +PARAM [/slam_planner_node/recovery_behavior_enabled] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,241: +PARAM [/slam_planner_node/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,241: +PARAM [/slamware_ros_sdk_server_node/move_base_simple/goal] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,242: +PARAM [/slam_planner_node/TrajectoryPlannerROS/holonomic_robot] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,242: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,242: +PARAM [/slam_planner_node/TrajectoryPlannerROS/yaw_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,243: +PARAM [/slam_planner_node/TrajectoryPlannerROS/min_in_place_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,243: +PARAM [/slam_planner_node/TrajectoryPlannerROS/vy_samples] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,243: +PARAM [/slamware_ros_sdk_server_node/scan_pub_period] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,244: +PARAM [/slam_planner_node/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,244: +PARAM [/slam_planner_node/local_costmap/min_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,244: +PARAM [/slam_planner_node/local_costmap/scan/clearing] by /roslaunch
[rosmaster.master][INFO] 2024-11-13 00:26:46,280: +SERVICE [/rosout/get_loggers] /rosout http://nx:42263/
[rosmaster.master][INFO] 2024-11-13 00:26:46,282: +SERVICE [/rosout/set_logger_level] /rosout http://nx:42263/
[rosmaster.master][INFO] 2024-11-13 00:26:46,285: +PUB [/rosout_agg] /rosout http://nx:42263/
[rosmaster.master][INFO] 2024-11-13 00:26:46,293: +SUB [/rosout] /rosout http://nx:42263/
[rosmaster.master][INFO] 2024-11-13 00:26:46,474: +PUB [/rosout] /map2odom http://nx:37347/
[rosmaster.master][INFO] 2024-11-13 00:26:46,477: +PUB [/rosout] /base2laser http://nx:43977/
[rosmaster.master][INFO] 2024-11-13 00:26:46,482: +SERVICE [/base2laser/get_loggers] /base2laser http://nx:43977/
[rosmaster.master][INFO] 2024-11-13 00:26:46,489: +SERVICE [/base2laser/set_logger_level] /base2laser http://nx:43977/
[rosmaster.master][INFO] 2024-11-13 00:26:46,491: +SERVICE [/map2odom/get_loggers] /map2odom http://nx:37347/
[rosmaster.master][INFO] 2024-11-13 00:26:46,494: +SERVICE [/map2odom/set_logger_level] /map2odom http://nx:37347/
[rosmaster.master][INFO] 2024-11-13 00:26:46,497: +PUB [/tf] /base2laser http://nx:43977/
[rosmaster.master][INFO] 2024-11-13 00:26:46,502: +PUB [/tf] /map2odom http://nx:37347/
[rosmaster.master][INFO] 2024-11-13 00:26:46,534: +PUB [/rosout] /laser2foot http://nx:36669/
[rosmaster.master][INFO] 2024-11-13 00:26:46,540: +SERVICE [/laser2foot/get_loggers] /laser2foot http://nx:36669/
[rosmaster.master][INFO] 2024-11-13 00:26:46,542: +SERVICE [/laser2foot/set_logger_level] /laser2foot http://nx:36669/
[rosmaster.master][INFO] 2024-11-13 00:26:46,546: +PUB [/tf] /laser2foot http://nx:36669/
[rosmaster.master][INFO] 2024-11-13 00:26:46,548: +PUB [/rosout] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,550: +SERVICE [/slamware_ros_sdk_server_node/get_loggers] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,553: +SERVICE [/slamware_ros_sdk_server_node/set_logger_level] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,557: +PUB [/tf] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,568: publisherUpdate[/rosout] -> http://nx:42263/ ['http://nx:37347/']
[rosmaster.master][INFO] 2024-11-13 00:26:46,584: publisherUpdate[/rosout] -> http://nx:42263/ ['http://nx:37347/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-13 00:26:46,584: publisherUpdate[/rosout] -> http://nx:42263/ ['http://nx:37347/', 'http://nx:43977/']
[rosmaster.master][INFO] 2024-11-13 00:26:46,590: publisherUpdate[/rosout] -> http://nx:42263/ ['http://nx:37347/', 'http://nx:43977/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-13 00:26:46,591: publisherUpdate[/rosout] -> http://nx:42263/ ['http://nx:37347/', 'http://nx:43977/', 'http://nx:36669/']
[rosmaster.master][INFO] 2024-11-13 00:26:46,596: publisherUpdate[/rosout] -> http://nx:42263/ ['http://nx:37347/', 'http://nx:43977/', 'http://nx:36669/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-13 00:26:46,597: publisherUpdate[/rosout] -> http://nx:42263/ ['http://nx:37347/', 'http://nx:43977/', 'http://nx:36669/', 'http://nx:40251/']
[rosmaster.master][INFO] 2024-11-13 00:26:46,601: publisherUpdate[/rosout] -> http://nx:42263/ ['http://nx:37347/', 'http://nx:43977/', 'http://nx:36669/', 'http://nx:40251/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-13 00:26:46,615: +PUB [/slamware_ros_sdk_server_node/robot_device_info] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,617: +PUB [/odom] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,619: +PUB [/map] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,620: +PUB [/slamware_ros_sdk_server_node/map_metadata] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,622: +PUB [/scan] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,624: +PUB [/slamware_ros_sdk_server_node/basic_sensors_info] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,626: +PUB [/slamware_ros_sdk_server_node/basic_sensors_values] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,628: +PUB [/slamware_ros_sdk_server_node/global_plan_path] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,630: +PUB [/slamware_ros_sdk_server_node/robot_basic_state] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,638: +SUB [/slamware_ros_sdk_server_node/sync_map] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,647: +SUB [/slamware_ros_sdk_server_node/set_pose] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,655: +SUB [/slamware_ros_sdk_server_node/recover_localization] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,666: +SUB [/slamware_ros_sdk_server_node/clear_map] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,672: +PUB [/rosout] /base_controller_node http://nx:45337/
[rosmaster.master][INFO] 2024-11-13 00:26:46,677: +SERVICE [/base_controller_node/get_loggers] /base_controller_node http://nx:45337/
[rosmaster.master][INFO] 2024-11-13 00:26:46,681: +SERVICE [/base_controller_node/set_logger_level] /base_controller_node http://nx:45337/
[rosmaster.master][INFO] 2024-11-13 00:26:46,683: +SUB [/slamware_ros_sdk_server_node/set_map_update] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,696: +SUB [/cmd_vel] /base_controller_node http://nx:45337/
[rosmaster.master][INFO] 2024-11-13 00:26:46,700: +SUB [/slamware_ros_sdk_server_node/set_map_localization] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,701: publisherUpdate[/rosout] -> http://nx:42263/ ['http://nx:37347/', 'http://nx:43977/', 'http://nx:36669/', 'http://nx:40251/', 'http://nx:45337/']
[rosmaster.master][INFO] 2024-11-13 00:26:46,709: publisherUpdate[/rosout] -> http://nx:42263/ ['http://nx:37347/', 'http://nx:43977/', 'http://nx:36669/', 'http://nx:40251/', 'http://nx:45337/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-13 00:26:46,713: +SUB [/slamware_ros_sdk_server_node/move_by_direction] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,723: +SUB [/slamware_ros_sdk_server_node/move_by_theta] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,735: +SUB [/slamware_ros_sdk_server_node/move_to] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,744: +SUB [/slamware_ros_sdk_server_node/move_to_locations] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,752: +SUB [/slamware_ros_sdk_server_node/rotate_to] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,760: +SUB [/slamware_ros_sdk_server_node/rotate] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,767: +SUB [/slamware_ros_sdk_server_node/go_home] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,776: +SUB [/slamware_ros_sdk_server_node/cancel_action] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,786: +SUB [/slamware_ros_sdk_server_node/add_line] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,791: +PUB [/rosout] /slam_planner_node http://nx:36559/
[rosmaster.master][INFO] 2024-11-13 00:26:46,796: +SERVICE [/slam_planner_node/get_loggers] /slam_planner_node http://nx:36559/
[rosmaster.master][INFO] 2024-11-13 00:26:46,798: +SUB [/slamware_ros_sdk_server_node/add_lines] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,800: +SERVICE [/slam_planner_node/set_logger_level] /slam_planner_node http://nx:36559/
[rosmaster.master][INFO] 2024-11-13 00:26:46,809: +SUB [/slamware_ros_sdk_server_node/remove_line] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,811: publisherUpdate[/rosout] -> http://nx:42263/ ['http://nx:37347/', 'http://nx:43977/', 'http://nx:36669/', 'http://nx:40251/', 'http://nx:45337/', 'http://nx:36559/']
[rosmaster.master][INFO] 2024-11-13 00:26:46,823: +SUB [/slamware_ros_sdk_server_node/clear_lines] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,825: +SUB [/tf] /slam_planner_node http://nx:36559/
[rosmaster.master][INFO] 2024-11-13 00:26:46,828: publisherUpdate[/rosout] -> http://nx:42263/ ['http://nx:37347/', 'http://nx:43977/', 'http://nx:36669/', 'http://nx:40251/', 'http://nx:45337/', 'http://nx:36559/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-13 00:26:46,841: +SUB [/slamware_ros_sdk_server_node/move_line] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,855: +SUB [/tf_static] /slam_planner_node http://nx:36559/
[rosmaster.master][INFO] 2024-11-13 00:26:46,859: +SUB [/slamware_ros_sdk_server_node/move_lines] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,861: +SERVICE [/slamware_ros_sdk_server_node/sync_get_stcm] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,863: +SERVICE [/slamware_ros_sdk_server_node/sync_set_stcm] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,884: +PUB [/slamware_ros_sdk_server_node/virtual_walls] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,889: +PUB [/slamware_ros_sdk_server_node/virtual_tracks] /slamware_ros_sdk_server_node http://nx:40251/
[rosmaster.master][INFO] 2024-11-13 00:26:46,966: +PUB [/cmd_vel] /slam_planner_node http://nx:36559/
[rosmaster.master][INFO] 2024-11-13 00:26:46,968: +PUB [/slam_planner_node/current_goal] /slam_planner_node http://nx:36559/
[rosmaster.master][INFO] 2024-11-13 00:26:46,970: +PUB [/move_base/goal] /slam_planner_node http://nx:36559/
[rosmaster.master][INFO] 2024-11-13 00:26:46,971: publisherUpdate[/cmd_vel] -> http://nx:45337/ ['http://nx:36559/']
[rosmaster.master][INFO] 2024-11-13 00:26:46,982: publisherUpdate[/cmd_vel] -> http://nx:45337/ ['http://nx:36559/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-13 00:26:46,986: +SUB [/move_base_simple/goal] /slam_planner_node http://nx:36559/
[rosmaster.master][INFO] 2024-11-13 00:26:47,204: +PARAM [/slam_planner_node/global_costmap/obstacle_layer/max_obstacle_height] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-13 00:26:47,207: -PARAM [/slam_planner_node/global_costmap/max_obstacle_height] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-13 00:26:47,211: +PARAM [/slam_planner_node/global_costmap/obstacle_layer/raytrace_range] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-13 00:26:47,213: -PARAM [/slam_planner_node/global_costmap/raytrace_range] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-13 00:26:47,216: +PARAM [/slam_planner_node/global_costmap/obstacle_layer/obstacle_range] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-13 00:26:47,218: -PARAM [/slam_planner_node/global_costmap/obstacle_range] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-13 00:26:47,228: +PARAM [/slam_planner_node/global_costmap/obstacle_layer/scan] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-13 00:26:47,229: -PARAM [/slam_planner_node/global_costmap/scan] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-13 00:26:47,233: +PARAM [/slam_planner_node/global_costmap/obstacle_layer/observation_sources] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-13 00:26:47,234: -PARAM [/slam_planner_node/global_costmap/observation_sources] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-13 00:26:47,239: +PARAM [/slam_planner_node/global_costmap/inflation_layer/inflation_radius] by /slam_planner_node
[rosmaster.master][INFO] 2024-11-13 00:26:47,241: -PARAM [/slam_planner_node/global_costmap/inflation_radius] by /slam_planner_node
